title,url,matching_questions,similarity,yes_price,upload_date,condition_id,end_date
Hosts react to RFK Jr. nomination: Cannot wait for his confirmation hearing,https://www.youtube.com/watch?v=_hIXzFy5dWw,Will Trump formally nominate RFK Jr. to the cabinet?,0.771581768989563,0.59,2024-11-15T15:30:15Z,0x468797aa45311333245fb730cf170b058d7e56f4c244e411c00e5ab92d931f4c,2025-01-31T00:00:00Z
Hosts react to RFK Jr. nomination: Cannot wait for his confirmation hearing,https://www.youtube.com/watch?v=_hIXzFy5dWw,Will RFK Jr. be Trump's HHS Secretary?,0.7536728382110596,0.9225,2024-11-15T15:30:15Z,0x6837fb20ba39a81cf273970a3766a38306a6d819168a4a05a3c37128b4776e84,2025-06-30T00:00:00Z
Hosts react to RFK Jr. nomination: Cannot wait for his confirmation hearing,https://www.youtube.com/watch?v=_hIXzFy5dWw,Will Trump nominate RFK for FDA Commissioner?,0.6742278337478638,0.009,2024-11-15T15:30:15Z,0x68ed8f9c274a3c270d62ff2a93632f15e0960fa959defc1fe286fc2ed33a2e98,2025-06-30T00:00:00Z
Hosts react to RFK Jr. nomination: Cannot wait for his confirmation hearing,https://www.youtube.com/watch?v=_hIXzFy5dWw,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.641715407371521,0.0035,2024-11-15T15:30:15Z,0x950492d6443ce38a908ec887bba35df11bcee641cac496b2f9ad69dbe4b27bb8,2025-06-30T00:00:00Z
Laura: This is a ticking-time bomb,https://www.youtube.com/watch?v=Fy7jkd5_LtM,Will RFK Jr. be Trump's HHS Secretary?,0.6841796636581421,0.9225,2024-11-15T13:15:01Z,0x6837fb20ba39a81cf273970a3766a38306a6d819168a4a05a3c37128b4776e84,2025-06-30T00:00:00Z
Laura: This is a ticking-time bomb,https://www.youtube.com/watch?v=Fy7jkd5_LtM,Will Trump nominate RFK for FDA Commissioner?,0.6583907604217529,0.009,2024-11-15T13:15:01Z,0x68ed8f9c274a3c270d62ff2a93632f15e0960fa959defc1fe286fc2ed33a2e98,2025-06-30T00:00:00Z
Laura: This is a ticking-time bomb,https://www.youtube.com/watch?v=Fy7jkd5_LtM,Will Trump formally nominate RFK Jr. to the cabinet?,0.6525784730911255,0.59,2024-11-15T13:15:01Z,0x468797aa45311333245fb730cf170b058d7e56f4c244e411c00e5ab92d931f4c,2025-01-31T00:00:00Z
Trump's Cabinet picks make Dems see red,https://www.youtube.com/watch?v=z1LcwoGDdqk,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.6917757987976074,0.0035,2024-11-15T11:45:06Z,0x950492d6443ce38a908ec887bba35df11bcee641cac496b2f9ad69dbe4b27bb8,2025-06-30T00:00:00Z
"Fox News Highlights - Nov. 14, 2024",https://www.youtube.com/watch?v=-6bqg-dsDI4,Will RFK Jr. be Trump's HHS Secretary?,0.6397957801818848,0.9225,2024-11-15T11:00:01Z,0x6837fb20ba39a81cf273970a3766a38306a6d819168a4a05a3c37128b4776e84,2025-06-30T00:00:00Z
"Fox News Highlights - Nov. 14, 2024",https://www.youtube.com/watch?v=-6bqg-dsDI4,Will Trump formally nominate RFK Jr. to the cabinet?,0.613189697265625,0.59,2024-11-15T11:00:01Z,0x468797aa45311333245fb730cf170b058d7e56f4c244e411c00e5ab92d931f4c,2025-01-31T00:00:00Z
"Fox News Highlights - Nov. 14, 2024",https://www.youtube.com/watch?v=-6bqg-dsDI4,Will Trump nominate RFK for FDA Commissioner?,0.6101095676422119,0.009,2024-11-15T11:00:01Z,0x68ed8f9c274a3c270d62ff2a93632f15e0960fa959defc1fe286fc2ed33a2e98,2025-06-30T00:00:00Z
"Americans made it clear they are sick and tired of the status quo, Trump transition spokeswoman says",https://www.youtube.com/watch?v=3s4PsI1ohn8,Will Matt Gaetz be Trump's Attorney General?,0.7847806215286255,0.45,2024-11-15T06:30:01Z,0x6e4a56d8073645a86354e47f82a70f8ccc1881cbdcb54e0a32fbebb954f2ce9b,2025-06-30T00:00:00Z
"Americans made it clear they are sick and tired of the status quo, Trump transition spokeswoman says",https://www.youtube.com/watch?v=3s4PsI1ohn8,Matt Gaetz confirmed as Attorney General?,0.7534862160682678,0.26,2024-11-15T06:30:01Z,0x330f413895b25d8669861208d3403725516f6e3d66164bea64a8be41a4ccb0b4,2025-06-30T00:00:00Z
"Americans made it clear they are sick and tired of the status quo, Trump transition spokeswoman says",https://www.youtube.com/watch?v=3s4PsI1ohn8,Will Ken Paxton be Trump's Attorney General?,0.6096231341362,0.02,2024-11-15T06:30:01Z,0xc0138210c3219d100d3ad2cb1082a6767f32817515e95221fa954790e530ce77,2025-06-30T00:00:00Z
Jesse Watters: It's time to make America healthy again!,https://www.youtube.com/watch?v=JgP6lyLaW5s,Will RFK Jr. be Trump's HHS Secretary?,0.6166921854019165,0.9225,2024-11-15T03:15:02Z,0x6837fb20ba39a81cf273970a3766a38306a6d819168a4a05a3c37128b4776e84,2025-06-30T00:00:00Z
Jesse Watters: It's time to make America healthy again!,https://www.youtube.com/watch?v=JgP6lyLaW5s,Will Trump formally nominate RFK Jr. to the cabinet?,0.6025872826576233,0.59,2024-11-15T03:15:02Z,0x468797aa45311333245fb730cf170b058d7e56f4c244e411c00e5ab92d931f4c,2025-01-31T00:00:00Z
Alina Habba: Trump has a lot to fix and we need to do it quickly,https://www.youtube.com/watch?v=TYNc8jej_RI,Will Matt Gaetz be Trump's Attorney General?,0.6369062662124634,0.45,2024-11-15T01:00:30Z,0x6e4a56d8073645a86354e47f82a70f8ccc1881cbdcb54e0a32fbebb954f2ce9b,2025-06-30T00:00:00Z
Alina Habba: Trump has a lot to fix and we need to do it quickly,https://www.youtube.com/watch?v=TYNc8jej_RI,Matt Gaetz confirmed as Attorney General?,0.6016879081726074,0.26,2024-11-15T01:00:30Z,0x330f413895b25d8669861208d3403725516f6e3d66164bea64a8be41a4ccb0b4,2025-06-30T00:00:00Z
"'The Five' reacts to Trump choosing RFK, Jr to be HHS secretary",https://www.youtube.com/watch?v=_tHMpIb4-FI,Trump nominates RFK Jr. to Cabinet?,0.657630205154419,0.57,2024-11-14T22:44:10Z,0x7cd2a039b83b68941d2c7a07978ab90fa4c436350330b02ab6b96de9b4dadf33,2025-01-31T00:00:00Z
"Trump picks RFK, Jr. as Health and Human Services secretary",https://www.youtube.com/watch?v=Bk3X2W7VFqs,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.747006893157959,0.0755,2024-11-14T21:28:23Z,0x950492d6443ce38a908ec887bba35df11bcee641cac496b2f9ad69dbe4b27bb8,2025-06-30T00:00:00Z
"Trump picks RFK, Jr. as Health and Human Services secretary",https://www.youtube.com/watch?v=Bk3X2W7VFqs,Trump nominates RFK Jr. to Cabinet?,0.6216537952423096,0.57,2024-11-14T21:28:23Z,0x7cd2a039b83b68941d2c7a07978ab90fa4c436350330b02ab6b96de9b4dadf33,2025-01-31T00:00:00Z
"Trump picks RFK, Jr. as Health and Human Services secretary",https://www.youtube.com/watch?v=Bk3X2W7VFqs,Will Trump nominate RFK Jr. for HHS Secretary?,0.6037949323654175,0.335,2024-11-14T21:28:23Z,0x396d7be702dc88e1110b52b76b91056a87abf81b8e4a961b3e4702cc308ba574,2025-06-30T00:00:00Z
The 'bigger story' surrounding Matt Gaetz's controversial nomination,https://www.youtube.com/watch?v=aeL2BoFjFG8,Matt Gaetz confirmed as Attorney General?,0.7476940155029297,0.36,2024-11-14T18:30:02Z,0x330f413895b25d8669861208d3403725516f6e3d66164bea64a8be41a4ccb0b4,2025-06-30T00:00:00Z
Trump reveals new details about Biden White House meeting: 'Very gracious',https://www.youtube.com/watch?v=yNqnOqnHNjk,Will Joe Biden attend presidential inauguration?,0.69781494140625,0.945,2024-11-14T14:01:01Z,0x66bc5018b4810848734bd2519750e03252fb9617c2d9e057f657efbb03f9a538,2025-01-20T00:00:00Z
Trump's pick of Matt Gaetz for attorney general sends shockwaves in DC,https://www.youtube.com/watch?v=CRk_MnybM8Y,Will Trump nominate Mike Davis for Attorney General?,0.6228851079940796,0.0175,2024-11-14T11:45:01Z,0x68e11d8da6fbbfd7853effb7f5e3928de5fcdc255f520602bdfd5961347ff277,2025-06-30T00:00:00Z
Gutfeld: The left is melting down,https://www.youtube.com/watch?v=e7JCEi_AO7Q,Will Trump nominate Chad Mizelle for Homeland Security Secretary?,0.6030780076980591,0.009,2024-11-14T05:00:25Z,0x168281102b47913c6b99f7164842a55cd0a91481b8b537b13c52865e2f8cff75,2025-06-30T00:00:00Z
Tulsi Gabbard 'eager to get to work' after nomination to be director of National Intelligence,https://www.youtube.com/watch?v=D9L9JsNrdzk,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,0.7480803728103638,0.009,2024-11-14T02:15:00Z,0xb26ad3b3e343ddac8470c632670a0a78ccc5cc0c1337c2ae1de6b230595737f5,2025-06-30T00:00:00Z
Tulsi Gabbard 'eager to get to work' after nomination to be director of National Intelligence,https://www.youtube.com/watch?v=D9L9JsNrdzk,Trump nominates Tulsi Gabbard to Cabinet?,0.7200549840927124,0.9565,2024-11-14T02:15:00Z,0x6b642d364ac780ac5afe241cdb28af3d8fe576cbb163475f56ee3f099c520dc0,2025-01-31T00:00:00Z
Tulsi Gabbard 'eager to get to work' after nomination to be director of National Intelligence,https://www.youtube.com/watch?v=D9L9JsNrdzk,Will Trump nominate Tulsi Gabbard for Secretary of Veterans Affairs?,0.6927218437194824,0.0305,2024-11-14T02:15:00Z,0x56bb360c035eb85474b5ade6ef251da5e98bd53e27cb05bff41e35ab39e4b85d,2025-06-30T00:00:00Z
'The Five' reacts to Trump nominating Pete Hegseth as Secretary of Defense,https://www.youtube.com/watch?v=K-wtOHtUBDc,Pete Hegseth confirmed as Secretary of Defense?,0.7973435521125793,0.805,2024-11-14T00:45:00Z,0x3b40221adf21a481d1eb3c84bd52e828384fe2558a9889afa86068874f84f7b8,2025-06-30T00:00:00Z
'The Five': Get ready for the United States of DOGE!,https://www.youtube.com/watch?v=3X8ALiaAkbY,Trump nominates Elon Musk to Cabinet?,0.6244937181472778,0.075,2024-11-14T00:00:02Z,0xac51c43100e1aaf4968aa61fe72eb320dd308959dc6a7a14a6f3ebe758e7f88d,2025-01-31T00:00:00Z
Trump nominates Matt Gaetz as attorney general,https://www.youtube.com/watch?v=g7I9fYyhmjM,Will Trump nominate Will Levi for Attorney General?,0.6039615273475647,0.05,2024-11-13T21:00:07Z,0x70332dfc2149fdcd4c031d0440068efd0288d243256363840a7495e96e1fc03a,2025-06-30T00:00:00Z
Trump nominates Marco Rubio for Secretary of State,https://www.youtube.com/watch?v=8awWSBojUyw,Will Trump nominate Marco Rubio for Secretary of State?,0.7734991908073425,0.791,2024-11-13T20:40:45Z,0xe4203ed6ad791708297e37e1e2df7a51b0355fb357afbcb85d7f5c60faa8c7c5,2025-06-30T00:00:00Z
Trump picks Tulsi Gabbard to be Director of National Intelligence,https://www.youtube.com/watch?v=VcgzwKn0ads,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,0.7354922294616699,0.017,2024-11-13T20:19:44Z,0xb26ad3b3e343ddac8470c632670a0a78ccc5cc0c1337c2ae1de6b230595737f5,2025-06-30T00:00:00Z
Trump picks Tulsi Gabbard to be Director of National Intelligence,https://www.youtube.com/watch?v=VcgzwKn0ads,Will Trump nominate Tulsi Gabbard for Secretary of Veterans Affairs?,0.6777260303497314,0.28,2024-11-13T20:19:44Z,0x56bb360c035eb85474b5ade6ef251da5e98bd53e27cb05bff41e35ab39e4b85d,2025-06-30T00:00:00Z
Trump picks Tulsi Gabbard to be Director of National Intelligence,https://www.youtube.com/watch?v=VcgzwKn0ads,Trump nominates Tulsi Gabbard to Cabinet?,0.6775295734405518,0.435,2024-11-13T20:19:44Z,0x6b642d364ac780ac5afe241cdb28af3d8fe576cbb163475f56ee3f099c520dc0,2025-01-31T00:00:00Z
KJP provides insight into Trump-Biden meeting in the Oval Office,https://www.youtube.com/watch?v=lGqAZixIK7U,Will Joe Biden attend presidential inauguration?,0.6491838693618774,0.945,2024-11-13T19:45:27Z,0x66bc5018b4810848734bd2519750e03252fb9617c2d9e057f657efbb03f9a538,2025-01-20T00:00:00Z
'They've learned nothing': Left melts down over Trump announcement,https://www.youtube.com/watch?v=qSfW_kmLIBU,Will Trump nominate Thomas Homan for Homeland Security Secretary?,0.6570326089859009,0.0185,2024-11-13T19:15:01Z,0xfe15121359218df21765ed4b02ae7af059ea087125a9e7b52efdad239c30dd65,2025-06-30T00:00:00Z
Gutfeld: Democrats are obsessed with this,https://www.youtube.com/watch?v=jGk1XqfKR2Y,Will Trump nominate Thomas Homan for Homeland Security Secretary?,0.6141844391822815,0.0185,2024-11-13T04:30:19Z,0xfe15121359218df21765ed4b02ae7af059ea087125a9e7b52efdad239c30dd65,2025-06-30T00:00:00Z
Mike Huckabee addresses role as US ambassador to Israel: 'A new sheriff is in town',https://www.youtube.com/watch?v=AJmzz3YA-A0,Will Trump nominate  David M. Friedman for Israeli Ambassador?,0.7044206857681274,0.0065,2024-11-13T03:30:05Z,0xf637471f14920de99d3c9bdb467dbc247d54646d4f2c257330788dd10acff9ca,2025-06-30T00:00:00Z
Mike Huckabee addresses role as US ambassador to Israel: 'A new sheriff is in town',https://www.youtube.com/watch?v=AJmzz3YA-A0,Will Trump nominate Howard Lutnick for Israeli Ambassador?,0.6953967809677124,0.0105,2024-11-13T03:30:05Z,0x8cbd1eec9f4fec06441183d51ece9d314f9d90439b8faa1e9c3a56c3cd70a68a,2025-06-30T00:00:00Z
Mike Huckabee addresses role as US ambassador to Israel: 'A new sheriff is in town',https://www.youtube.com/watch?v=AJmzz3YA-A0,Will Trump nominate Peter Deutsch for Israeli Ambassador?,0.6550706624984741,0.0155,2024-11-13T03:30:05Z,0xbf2d19484f5f208e84f28aba8083dd60fd56a7e1778eb3a5a40e54da73a40a16,2025-06-30T00:00:00Z
Mike Huckabee addresses role as US ambassador to Israel: 'A new sheriff is in town',https://www.youtube.com/watch?v=AJmzz3YA-A0,Will Trump nominate Miriam Adelson for Israeli Ambassador?,0.6340142488479614,0.021,2024-11-13T03:30:05Z,0x0c3d47c7e6f2cbe52ac31580298f26f3e6194f5a68e08362d057ea32aa639057,2025-06-30T00:00:00Z
Jesse Watters: Everyone is running away from Kamala Harris,https://www.youtube.com/watch?v=bRc7jJwZn0E,Will Trump nominate Mark Morgan for Homeland Security Secretary?,0.6409639716148376,0.0195,2024-11-13T03:00:34Z,0x4e67f9c7e72b7f10427b8f152bdce42ab9b9bf9209bc5662dbacf384bbd2a4c6,2025-06-30T00:00:00Z
Jesse Watters: Everyone is running away from Kamala Harris,https://www.youtube.com/watch?v=bRc7jJwZn0E,Will Trump nominate Chad Mizelle for Homeland Security Secretary?,0.6124770641326904,0.008,2024-11-13T03:00:34Z,0x168281102b47913c6b99f7164842a55cd0a91481b8b537b13c52865e2f8cff75,2025-06-30T00:00:00Z
Trump taps John Ratcliffe for CIA director,https://www.youtube.com/watch?v=z5iC-thZEUQ,Will Trump nominate John Ratcliffe for Attorney General?,0.668994665145874,0.025,2024-11-13T02:00:07Z,0x53653bfe54ebe6842ee9505f25ed65bdf245b24a260a644bae2d51bd04432792,2025-06-30T00:00:00Z
Trump names Pete Hegseth as his Defense secretary,https://www.youtube.com/watch?v=l-krxBwdYa4,Will Trump nominate Tom Cotton for Defense Secretary?,0.6213637590408325,0.044,2024-11-13T00:29:48Z,0x0e69c0af6557b886c1afb982d903d06ed75a7d3e2f97b8ed98b9197ce4447d9a,2025-06-30T00:00:00Z
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Thomas Homan for Homeland Security Secretary?,0.6574988961219788,0.0655,2024-11-12T14:45:03Z,0xfe15121359218df21765ed4b02ae7af059ea087125a9e7b52efdad239c30dd65,2025-06-30T00:00:00Z
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Mark Morgan for Homeland Security Secretary?,0.6410157084465027,0.143,2024-11-12T14:45:03Z,0x4e67f9c7e72b7f10427b8f152bdce42ab9b9bf9209bc5662dbacf384bbd2a4c6,2025-06-30T00:00:00Z
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Chad Mizelle for Homeland Security Secretary?,0.6148713231086731,0.29,2024-11-12T14:45:03Z,0x168281102b47913c6b99f7164842a55cd0a91481b8b537b13c52865e2f8cff75,2025-06-30T00:00:00Z
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,0.6067946553230286,0.064,2024-11-12T14:45:03Z,0xb26ad3b3e343ddac8470c632670a0a78ccc5cc0c1337c2ae1de6b230595737f5,2025-06-30T00:00:00Z
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Chad Wolf for Homeland Security Secretary?,0.6003059148788452,0.44,2024-11-12T14:45:03Z,0x5627aa99258f21907f2b80f5747b9e529c03eee1430d6d6b6e24ca3bfa643adb,2025-06-30T00:00:00Z
Judge to issue major ruling on Trump's convictions in NY case,https://www.youtube.com/watch?v=LsCfxT1_ib0,Trump sentenced to prison in NY case before inauguration?,0.6254099011421204,0.051,2024-11-12T12:30:18Z,0x049a52221f6bb92bdeaf5aa629c6b6e7341de5affd30a31902d82950e8babdd9,2025-01-19T00:00:00Z
Judge to issue major ruling on Trump's convictions in NY case,https://www.youtube.com/watch?v=LsCfxT1_ib0,Will Trump appeal his hush money conviction?,0.6029148101806641,0.096,2024-11-12T12:30:18Z,0xd987b38ecf3bdf4cb69734004c51238875411e0924dd0e9b30e3b31e623c4f00,2024-11-04T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Marco Rubio for Secretary of State?,0.6893354654312134,0.24,2024-11-12T04:20:22Z,0xe4203ed6ad791708297e37e1e2df7a51b0355fb357afbcb85d7f5c60faa8c7c5,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Mike Waltz for Secretary of State?,0.6503151059150696,0.007,2024-11-12T04:20:22Z,0x2dd776cc5ef76a0eb8ce0b5726362c33cfaa60d9b878991f88b642bd16645da1,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Mike Waltz for Defense Secretary?,0.6394641995429993,0.09,2024-11-12T04:20:22Z,0x1a556b7a272171bf82e4cecd2aa8d1891d92e966b1cf90f3040515c8e90ec0da,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Mark Morgan for Homeland Security Secretary?,0.6369104385375977,0.143,2024-11-12T04:20:22Z,0x4e67f9c7e72b7f10427b8f152bdce42ab9b9bf9209bc5662dbacf384bbd2a4c6,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Chad Mizelle for Homeland Security Secretary?,0.6283385753631592,0.29,2024-11-12T04:20:22Z,0x168281102b47913c6b99f7164842a55cd0a91481b8b537b13c52865e2f8cff75,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Christopher Miller for Defense Secretary?,0.624069094657898,0.175,2024-11-12T04:20:22Z,0x54905ea776fdd41043fcf0ef8828e8062afbc4cec663822302fd0ccdb307d8b5,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.6134313344955444,0.07,2024-11-12T04:20:22Z,0x950492d6443ce38a908ec887bba35df11bcee641cac496b2f9ad69dbe4b27bb8,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Robert O'Brien for Secretary of State?,0.612885057926178,0.018,2024-11-12T04:20:22Z,0x861a05a1e1e55421209449091907ec895f8badfbef21dc69de37ade0ed26cbb4,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,0.6126803159713745,0.064,2024-11-12T04:20:22Z,0xb26ad3b3e343ddac8470c632670a0a78ccc5cc0c1337c2ae1de6b230595737f5,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Sid Miller for Agriculture Secretary?,0.6097186803817749,0.1375,2024-11-12T04:20:22Z,0x62cb3e1f93e717296c7207c645adce86a47849997ab96191d05362dce2914300,2025-06-30T00:00:00Z
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Steven Mnuchin for Treasury Secretary?,0.6060184240341187,0.0035,2024-11-12T04:20:22Z,0x578063484cc14765834056084ceb0c9752dbc34f9aa7a284704d7fe4831fb9a8,2025-06-30T00:00:00Z
Do Democrats even care about what voters want?: Watters,https://www.youtube.com/watch?v=gFMUV-bYes0,Will Kamala Harris attend presidential inauguration?,0.6012859344482422,0.935,2024-11-12T03:30:20Z,0x0aa3380a7d5f6eb7a8b55057776c69b62eaad836131584566060a37fb091ed50,2025-01-20T00:00:00Z
Marco Rubio reportedly tapped as secretary of state,https://www.youtube.com/watch?v=RiIgQ60BVR8,Will Trump nominate Marco Rubio for Secretary of State?,0.7944836616516113,0.24,2024-11-12T01:42:01Z,0xe4203ed6ad791708297e37e1e2df7a51b0355fb357afbcb85d7f5c60faa8c7c5,2025-06-30T00:00:00Z
Marco Rubio reportedly tapped as secretary of state,https://www.youtube.com/watch?v=RiIgQ60BVR8,Will Trump nominate Mike Waltz for Secretary of State?,0.6034250259399414,0.007,2024-11-12T01:42:01Z,0x2dd776cc5ef76a0eb8ce0b5726362c33cfaa60d9b878991f88b642bd16645da1,2025-06-30T00:00:00Z
The Five: Trumps Cabinet is already making liberals scream,https://www.youtube.com/watch?v=qZ2VpiDZmhU,Will Trump nominate Thomas Homan for Homeland Security Secretary?,0.6071646809577942,0.0655,2024-11-12T00:00:37Z,0xfe15121359218df21765ed4b02ae7af059ea087125a9e7b52efdad239c30dd65,2025-06-30T00:00:00Z
'I'm pissed off!': Tom Homan tapped by Trump to return as border czar,https://www.youtube.com/watch?v=9NP55RI5mhY,Will Trump nominate Thomas Homan for Homeland Security Secretary?,0.6533507108688354,0.54,2024-11-11T13:15:00Z,0xfe15121359218df21765ed4b02ae7af059ea087125a9e7b52efdad239c30dd65,2025-06-30T00:00:00Z
Trump to tap Elise Stefanik as UN ambassador: Report,https://www.youtube.com/watch?v=kCGOtrLJZOE,Will Trump nominate Thomas Homan for Homeland Security Secretary?,0.6484865546226501,0.54,2024-11-11T11:45:02Z,0xfe15121359218df21765ed4b02ae7af059ea087125a9e7b52efdad239c30dd65,2025-06-30T00:00:00Z
Florida sen aims to replace McConnell as Senate GOP leader,https://www.youtube.com/watch?v=p3iLTAg8QOo,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.6158000826835632,0.995,2024-11-10T20:30:09Z,0xcd1b6b71a1964f15e2c14809594cbfa0d576270e8ef94c8c24913121097e09e5,2024-11-05T00:00:00Z
Florida sen aims to replace McConnell as Senate GOP leader,https://www.youtube.com/watch?v=p3iLTAg8QOo,Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,0.6050915718078613,0.0005,2024-11-10T20:30:09Z,0x43dd8c5a98381dac5c73c8d7df119bb3043dc6e511531d952309c45195b28697,2024-11-05T00:00:00Z
Florida sen aims to replace McConnell as Senate GOP leader,https://www.youtube.com/watch?v=p3iLTAg8QOo,Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,0.6037095785140991,0.1505,2024-11-10T20:30:09Z,0xf6a5db4a81920c194f781693c90e1a0a9ec1684b887b7471d5b217f8aa03e801,2024-11-05T00:00:00Z
Florida sen aims to replace McConnell as Senate GOP leader,https://www.youtube.com/watch?v=p3iLTAg8QOo,Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,0.6003493070602417,0.0055,2024-11-10T20:30:09Z,0xb0bf21972de863e33f14235d67b8e915295a54a18a8107b9c9d9bf71336bf36d,2024-11-05T00:00:00Z
Biden set to meet with Trump at White House after 2024 victory,https://www.youtube.com/watch?v=MTPadHemxpo,Will Joe Biden attend presidential inauguration?,0.6332343220710754,0.945,2024-11-10T16:00:28Z,0x66bc5018b4810848734bd2519750e03252fb9617c2d9e057f657efbb03f9a538,2025-01-20T00:00:00Z
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 4.0% or more?,0.653494119644165,0.006,2024-11-10T12:01:07Z,0xf5d7e4a99607a36986f556e8f638ae692291512066660372a3d38580def358e4,2024-11-05T00:00:00Z
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 0%-1.0%?,0.6479339599609375,0.014,2024-11-10T12:01:07Z,0x3a88cfa982114f904f313d5b09380b3091a41d03bb77e07ea8d56014ddaa7603,2024-11-05T00:00:00Z
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 2.0%-3.0%?,0.6403437852859497,0.005,2024-11-10T12:01:07Z,0x36ae039e3ffd0063981159d6ce48864e6afe50ef0344ba058758f981ff9b0835,2024-11-05T00:00:00Z
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 3.0%-4.0%?,0.6381909847259521,0.983,2024-11-10T12:01:07Z,0xf7056969644c210d952819177dc81ff68b5c91c7adb0b84517b584b71884e013,2024-11-05T00:00:00Z
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 1.0%-2.0%?,0.6359672546386719,0.014,2024-11-10T12:01:07Z,0x2bdfa720f487796cc9ef0e0db659b2708ac3a6c24518767e53fd7e83e082acff,2024-11-05T00:00:00Z
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Democratic candidate win North Carolina by 4.0% or more?,0.6352349519729614,0.0005,2024-11-10T12:01:07Z,0xba3a693b0113f5d83fbd212857afe23a394efa8163b6fa791490ed0914600571,2024-11-05T00:00:00Z
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Democratic candidate win North Carolina by 3%-4.0%?,0.6322934627532959,0.0035,2024-11-10T12:01:07Z,0x61aca175e20abadf0de1da5ae138383a1e1838d964a982ad8b85e7c23aabb6ff,2024-11-05T00:00:00Z
