title,url,matching_questions,similarity,date
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""American dream"" 3 or more times during Michigan rally on October 18?",0.5939122438430786,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""MAGA"" 4 or more times during Michigan rally on October 18?",0.5786018371582031,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""weave"" during Michigan rally on October 18?",0.574520468711853,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""Tesla"" during Michigan rally on October 18?",0.5647536516189575,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""Ford"" during Michigan rally on October 18?",0.5618804693222046,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""JD Vance"" during Michigan rally on October 18?",0.5575626492500305,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""North Carolina"" 2 or more times during Michigan rally on October 18?",0.5421372652053833,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""Kamala"" 30 or more times during Michigan rally on October 18?",0.538291335105896,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""border"" 25 or more times during Michigan rally on October 18?",0.5352187752723694,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""border"" 35 or more times during Michigan rally on October 18?",0.5345070362091064,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""trans"" during Michigan rally on October 18?",0.5216602087020874,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""tampon"" during Michigan rally on October 18?",0.5210050344467163,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""million"" 10 or more times during Michigan rally on October 18?",0.5162050724029541,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""Barack Hussein Obama"" during Michigan rally on October 18?",0.5156788229942322,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""Reagan"" during Michigan rally on October 18?",0.5106229782104492,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""China"" 10 or more times during Michigan rally on October 18?",0.5088009834289551,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Trump wins every swing state?,0.5061585903167725,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""insane asylum"" during Michigan rally on October 18?",0.5045397281646729,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""hurricane"" 2 or more times during Michigan rally on October 18?",0.4977681636810303,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Chris Christie win the 2024 US Presidential Election?,0.4933242201805115,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Donald Trump win the 2024 US Presidential Election?,0.4926866888999939,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""Tren de Aragua"" during Michigan rally on October 18?",0.4822538197040558,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""Elon"" during Michigan rally on October 18?",0.4715029299259186,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Chris Christie win the popular vote in the 2024 Presidential Election?,0.470337450504303,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Trump fires campaign manager?,0.468722403049469,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win another state by the largest margin?,0.4686819314956665,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win 4 swing states?,0.4682353138923645,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win 6 swing states?,0.4675822854042053,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win 1 swing state?,0.46497422456741333,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Will Trump say ""crypto"" or ""Bitcoin"" during Michigan rally on October 18?",0.46459197998046875,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win no swing states?,0.46415358781814575,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win 2 swing states?,0.4629494845867157,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Trump ineligible to run for President?,0.4622420072555542,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win 5 swing states?,0.4573863744735718,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,"Rabois Parlay: Trump wins PA, MI, GA and AZ?",0.4570608139038086,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.4567911922931671,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win 3 swing states?,0.45665615797042847,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Trump wins a solid blue state?,0.4564015865325928,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Trump eligible to vote in the election?,0.4548470675945282,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win 7 swing states?,0.45173928141593933,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump drop out of presidential race?,0.4436492323875427,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win Texas by 10+ points?,0.4313111901283264,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Gavin Newsom win the 2024 US Presidential Election?,0.4300355315208435,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Trump blowout victory?,0.4267430901527405,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump launch a coin before the election?,0.4192430078983307,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump lead in RCP on Oct 25?,0.4190755784511566,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Michigan be the closest state?,0.41896897554397583,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win Florida by 8+ points?,0.4121861457824707,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Trump convicted of another felony before election?,0.41079485416412354,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Trump-Vance Republican ticket on election day?,0.40643560886383057,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump be Speaker by January 1?,0.406246542930603,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.4060688018798828,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Trump win North Dakota by the largest margin?,0.40545332431793213,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Will Kanye West win the 2024 US Presidential Election?,0.4034698009490967,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Detroit - October 18, 2024",https://player.vimeo.com/video/1021693893,Kamala flips a 2020 Trump state?,0.4007209539413452,2024-10-18
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Will Donald Trump win the 2024 US Presidential Election?,0.4655136466026306,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Trump ineligible to run for President?,0.45295900106430054,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Will Trump mention $MAGA before Election?,0.4487878084182739,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,No Trump coin reaches $1b?,0.4470202922821045,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.4409177005290985,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Will TRUMP reach $1b first?,0.4351043701171875,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Will Trump go on Redscare?,0.4260937571525574,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Trump wins and picks Dimon for Treasury Secretary?,0.4253116548061371,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Will another Trump coin be first to reach $1b?,0.4222841262817383,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Will Chris Christie win the 2024 US Presidential Election?,0.4208253026008606,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Trump blowout victory?,0.42019593715667725,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Trump gets more black voters than in 2020?,0.4117847681045532,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Trump convicted of another felony before election?,0.40153980255126953,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Duluth, Georgia - October 23, 2024",https://player.vimeo.com/video/1023847738,Trump in jail before election day?,0.40144604444503784,2024-10-23
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""American dream"" 3 or more times during Virginia rally on Nov 2?",0.5524002313613892,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""border"" 20 or more times during Virginia rally on Nov 2?",0.5117312669754028,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump be Speaker by January 1?,0.5048151016235352,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""border"" 30 or more times during Virginia rally on Nov 2?",0.504357099533081,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""vote"" 30 or more times during Virginia rally on Nov 2?",0.5007544159889221,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""border"" 20 or more times during Wisconsin rally on Nov 1?",0.4968123733997345,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""border"" 30 or more times during Wisconsin rally on Nov 1?",0.4884890913963318,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Republican candidate win North Carolina by 4.0% or more?,0.4868823289871216,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""John McGuire"" during Virginia rally on Nov 2?",0.4817925691604614,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Democratic candidate win North Carolina by 4.0% or more?,0.4796730577945709,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""McDonald's"" during Virginia rally on Nov 2?",0.4755062460899353,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Trump wins 287-251 - AZ, GA, NV, NC, PA",0.47131991386413574,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Democratic candidate win North Carolina by 3%-4.0%?,0.4711306095123291,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""god"" 4 or more times during Wisconsin rally on Nov 1?",0.4699455499649048,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""unrealized"" during Wisconsin rally on Nov 1?",0.4693218469619751,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Wisconsin"" 20 or more times during Wisconsin rally on Nov 1?",0.46650296449661255,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Republican candidate win North Carolina by 3.0%-4.0%?,0.46334680914878845,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.4618607759475708,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Donald Trump win the 2024 US Presidential Election?,0.4613363742828369,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Democratic candidate win North Carolina by 2%-3.0%?,0.4599481225013733,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Republican candidate win North Carolina by 2.0%-3.0%?,0.45795542001724243,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Mars"" during Virginia rally on Nov 2?",0.4566758871078491,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""McDonald's"" during Wisconsin rally on Nov 1?",0.45574823021888733,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Republican candidate win North Carolina by 0%-1.0%?,0.45568516850471497,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Democratic candidate win North Carolina by 1%-2.0%?,0.44944894313812256,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get more votes than 2020?,0.4489096403121948,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Capone"" during Virginia rally on Nov 2?",0.4485625922679901,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Republican candidate win North Carolina by 1.0%-2.0%?,0.4480231702327728,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will the Democratic candidate win North Carolina by 0%-1.0%?,0.4465367794036865,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Russia"" 3 or more times during Virginia rally on Nov 2?",0.4435204863548279,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""weave"" during Virginia rally on Nov 2?",0.4428875148296356,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get less than 66m votes in the 2024 U.S. Presidential Election?,0.4418341815471649,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Chris Christie win the popular vote in the 2024 Presidential Election?,0.4411877989768982,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""hell"" 10 or more times during Wisconsin rally on Nov 1?",0.4392327070236206,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump lead in RCP by 2.5 or more on Nov 4?,0.43800193071365356,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Chris Christie win the 2024 US Presidential Election?,0.4363076090812683,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Trump gets more black voters than in 2020?,0.4356687664985657,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,0.43548688292503357,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""frack"" or ""fracking"" 4 or more times during Virginia rally on Nov 2?",0.43489280343055725,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,0.43468499183654785,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""China"" 10 or more times during Virginia rally on Nov 2?",0.43462854623794556,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""crypto"" or ""Bitcoin"" during Virginia rally on Nov 2?",0.4342259168624878,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,0.4338992238044739,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""weave"" during Wisconsin rally on Nov 1?",0.4334813356399536,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.4332278370857239,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,0.4322649836540222,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Trump wins 281-257 - AZ, GA, NC, PA",0.43125399947166443,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Hung Cao"" during Virginia rally on Nov 2?",0.43115097284317017,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""teleprompter"" 3 or more times during Wisconsin rally on Nov 1?",0.43036267161369324,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""China"" 10 or more times during Wisconsin rally on Nov 1?",0.428702712059021,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Melania"" during Virginia rally on Nov 2?",0.42838990688323975,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""tax"" 20 or more times during Virginia rally on Nov 2?",0.4283316135406494,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Teamster"" during Wisconsin rally on Nov 1?",0.4267778992652893,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump win Mississippi by 20+ points?,0.4264790415763855,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""crypto"" or ""Bitcoin"" during Wisconsin rally on Nov 1?",0.4263822138309479,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,0.42634713649749756,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.42609697580337524,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump lead in RCP by 0.5-0.9 on Nov 4?,0.4255009591579437,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump lead in RCP by 2-2.4 on Nov 4?,0.4254848062992096,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump lead in RCP by 1.5-1.9 on Nov 4?,0.4249538779258728,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,0.4237478971481323,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Pocahontas"" during Wisconsin rally on Nov 1?",0.42256855964660645,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Gavin Newsom win the 2024 US Presidential Election?,0.42190971970558167,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Elon"" during Wisconsin rally on Nov 1?",0.4214518070220947,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump lead in RCP by 1-1.4 on Nov 4?,0.42031824588775635,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 74-76m votes in the 2024 U.S. Presidential Election?,0.4200412631034851,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",0.41987091302871704,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,"Will Trump say ""Pocahontas"" during Virginia rally on Nov 2?",0.41875699162483215,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,0.41810792684555054,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,0.4166818857192993,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Gastonia, North Carolina - November 2, 2024",https://player.vimeo.com/video/1025797681,Will Trump get 72-74m votes in the 2024 U.S. Presidential Election?,0.41659706830978394,2024-11-02
